order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
67695,54138,Complete,M,2021-08-03 19:16:20 UTC,,2021-08-05 15:40:20 UTC,2021-08-06 18:26:20 UTC,2
67705,54146,Complete,M,2026-03-04 15:18:48 UTC,,2026-03-06 21:24:48 UTC,2026-03-07 08:00:48 UTC,1
67707,54147,Complete,M,2021-01-10 23:14:17 UTC,,2021-01-11 12:59:17 UTC,2021-01-12 04:53:17 UTC,1
67709,54148,Complete,M,2020-09-24 10:33:47 UTC,,2020-09-26 00:26:47 UTC,2020-09-28 07:33:47 UTC,1
67721,54157,Complete,M,2022-08-21 06:32:29 UTC,,2022-08-22 01:10:29 UTC,2022-08-23 03:18:29 UTC,1
67733,54165,Complete,M,2025-07-08 19:41:48 UTC,,2025-07-10 20:20:48 UTC,2025-07-13 00:34:48 UTC,2
67748,54177,Complete,M,2025-10-03 21:57:22 UTC,,2025-10-04 04:40:22 UTC,2025-10-04 16:12:22 UTC,1
67750,54178,Complete,M,2023-08-18 21:58:53 UTC,,2023-08-20 19:31:53 UTC,2023-08-22 03:26:53 UTC,1
67756,54183,Complete,M,2022-11-07 15:27:39 UTC,,2022-11-08 13:15:39 UTC,2022-11-12 00:55:39 UTC,1
67757,54185,Complete,M,2022-06-06 12:03:45 UTC,,2022-06-08 00:02:45 UTC,2022-06-10 06:16:45 UTC,1
67778,54199,Complete,M,2023-08-10 22:40:36 UTC,,2023-08-10 23:50:36 UTC,2023-08-15 18:05:36 UTC,1
67782,54200,Complete,M,2025-12-23 10:07:44 UTC,,2025-12-26 00:59:44 UTC,2025-12-26 05:09:44 UTC,2
67783,54200,Complete,M,2025-06-01 12:39:49 UTC,,2025-06-02 08:02:49 UTC,2025-06-06 08:51:49 UTC,1
67794,54209,Complete,M,2024-09-10 12:50:49 UTC,,2024-09-12 03:57:49 UTC,2024-09-15 11:43:49 UTC,2
67797,54213,Complete,M,2024-04-01 10:50:28 UTC,,2024-04-03 14:12:28 UTC,2024-04-05 08:44:28 UTC,2
67809,54222,Complete,M,2026-02-21 08:39:28 UTC,,2026-02-23 13:13:28 UTC,2026-02-27 11:31:28 UTC,1
67815,54226,Complete,M,2025-11-12 03:56:30 UTC,,2025-11-14 10:41:30 UTC,2025-11-17 23:45:30 UTC,1
67826,54236,Complete,M,2026-02-09 01:15:10 UTC,,2026-02-10 12:43:10 UTC,2026-02-11 21:41:10 UTC,1
67827,54237,Complete,M,2024-12-31 01:12:14 UTC,,2024-12-31 23:01:14 UTC,2025-01-02 10:06:14 UTC,1
67835,54240,Complete,M,2026-03-07 04:44:29 UTC,,2026-03-07 06:09:29 UTC,2026-03-09 15:44:29 UTC,1
67845,54246,Complete,M,2020-04-30 06:48:06 UTC,,2020-04-30 15:59:06 UTC,2020-05-04 16:15:06 UTC,1
67847,54248,Complete,M,2025-07-07 00:08:49 UTC,,2025-07-09 10:57:49 UTC,2025-07-10 09:16:49 UTC,2
67857,54256,Complete,M,2022-03-09 22:29:01 UTC,,2022-03-10 16:06:01 UTC,2022-03-11 02:51:01 UTC,2
67866,54270,Complete,M,2024-08-04 11:16:22 UTC,,2024-08-06 02:41:22 UTC,2024-08-09 23:27:22 UTC,1
67874,54278,Complete,M,2023-11-17 12:59:51 UTC,,2023-11-20 05:04:51 UTC,2023-11-25 00:55:51 UTC,2
67879,54282,Complete,M,2025-02-19 14:04:51 UTC,,2025-02-21 00:10:51 UTC,2025-02-24 11:29:51 UTC,1
67894,54297,Complete,M,2025-02-05 18:53:49 UTC,,2025-02-08 02:37:49 UTC,2025-02-11 19:18:49 UTC,1
67906,54308,Complete,M,2025-05-10 14:29:54 UTC,,2025-05-11 22:21:54 UTC,2025-05-14 18:55:54 UTC,1
67908,54308,Complete,M,2021-12-08 00:14:14 UTC,,2021-12-08 13:34:14 UTC,2021-12-12 19:58:14 UTC,2
67918,54314,Complete,M,2023-10-04 03:09:39 UTC,,2023-10-05 10:57:39 UTC,2023-10-10 01:00:39 UTC,2
67921,54317,Complete,M,2020-12-03 15:18:40 UTC,,2020-12-04 20:10:40 UTC,2020-12-08 03:38:40 UTC,1
67923,54317,Complete,M,2022-08-02 09:35:26 UTC,,2022-08-03 16:50:26 UTC,2022-08-05 09:46:26 UTC,1
67928,54319,Complete,M,2024-11-22 05:47:08 UTC,,2024-11-23 05:47:08 UTC,2024-11-23 07:36:08 UTC,3
67940,54329,Complete,M,2022-02-23 15:12:25 UTC,,2022-02-25 11:37:25 UTC,2022-03-02 07:36:25 UTC,1
67959,54349,Complete,M,2023-09-19 13:47:50 UTC,,2023-09-20 06:59:50 UTC,2023-09-20 18:43:50 UTC,2
67962,54352,Complete,M,2024-11-27 17:02:57 UTC,,2024-11-29 22:19:57 UTC,2024-12-02 20:00:57 UTC,2
67981,54369,Complete,M,2025-10-26 12:22:55 UTC,,2025-10-29 09:08:55 UTC,2025-11-01 15:49:55 UTC,1
67982,54369,Complete,M,2025-05-18 16:04:26 UTC,,2025-05-20 02:46:26 UTC,2025-05-20 02:53:26 UTC,1
67985,54375,Complete,M,2024-12-30 05:14:20 UTC,,2024-12-30 18:42:20 UTC,2025-01-04 09:20:20 UTC,1
67986,54377,Complete,M,2025-12-14 05:48:19 UTC,,2025-12-15 02:41:19 UTC,2025-12-19 03:11:19 UTC,1
67990,54381,Complete,M,2026-03-12 17:55:58.952341 UTC,,2026-03-13 09:12:58.952341 UTC,2026-03-18 01:04:58.952341 UTC,1
67993,54381,Complete,M,2026-03-13 19:57:07.952341 UTC,,2026-03-16 08:51:07.952341 UTC,2026-03-17 10:21:07.952341 UTC,4
67996,54386,Complete,M,2021-08-24 08:29:12 UTC,,2021-08-24 11:01:12 UTC,2021-08-27 05:59:12 UTC,2
68003,54389,Complete,M,2026-03-13 15:12:42.109075 UTC,,2026-03-14 02:46:42.109075 UTC,2026-03-15 22:12:42.109075 UTC,4
68004,54389,Complete,M,2026-03-12 15:04:01.109075 UTC,,2026-03-14 15:53:01.109075 UTC,2026-03-15 02:40:01.109075 UTC,1
68007,54392,Complete,M,2021-07-27 21:20:00 UTC,,2021-07-30 17:52:00 UTC,2021-08-04 10:18:00 UTC,1
68014,54399,Complete,M,2026-03-12 21:33:43.29677 UTC,,2026-03-15 05:18:43.29677 UTC,2026-03-15 08:39:43.29677 UTC,1
68023,54406,Complete,M,2023-01-24 16:09:04 UTC,,2023-01-25 20:26:04 UTC,2023-01-28 23:19:04 UTC,3
68030,54409,Complete,M,2025-11-10 11:16:13 UTC,,2025-11-13 09:27:13 UTC,2025-11-14 18:35:13 UTC,1
68031,54409,Complete,M,2025-08-23 08:22:50 UTC,,2025-08-23 20:09:50 UTC,2025-08-28 17:56:50 UTC,1
68033,54409,Complete,M,2025-04-08 11:19:30 UTC,,2025-04-09 02:19:30 UTC,2025-04-09 19:45:30 UTC,1
68046,54416,Complete,M,2023-01-10 19:23:32 UTC,,2023-01-13 08:17:32 UTC,2023-01-17 08:51:32 UTC,1
68052,54423,Complete,M,2026-01-09 04:52:37 UTC,,2026-01-10 15:40:37 UTC,2026-01-12 01:20:37 UTC,1
68054,54424,Complete,M,2026-02-28 14:59:03 UTC,,2026-03-02 06:51:03 UTC,2026-03-03 12:15:03 UTC,1
68055,54424,Complete,M,2026-03-06 05:14:39 UTC,,2026-03-08 02:12:39 UTC,2026-03-11 21:59:39 UTC,1
68074,54439,Complete,M,2025-08-04 02:23:16 UTC,,2025-08-05 10:11:16 UTC,2025-08-09 09:21:16 UTC,1
68078,54443,Complete,M,2025-10-02 13:00:10 UTC,,2025-10-04 03:52:10 UTC,2025-10-06 01:59:10 UTC,1
68080,54444,Complete,M,2026-03-07 01:56:13 UTC,,2026-03-09 05:47:13 UTC,2026-03-13 13:08:13 UTC,1
68086,54450,Complete,M,2025-11-10 05:51:42 UTC,,2025-11-11 09:24:42 UTC,2025-11-11 09:34:42 UTC,1
68087,54450,Complete,M,2025-12-05 13:46:20 UTC,,2025-12-06 21:13:20 UTC,2025-12-09 05:17:20 UTC,1
68093,54457,Complete,M,2022-10-24 00:07:18 UTC,,2022-10-25 10:47:18 UTC,2022-10-26 19:53:18 UTC,4
68120,54475,Complete,M,2025-11-10 02:08:01 UTC,,2025-11-10 19:36:01 UTC,2025-11-12 13:13:01 UTC,2
68125,54483,Complete,M,2026-02-08 18:09:20 UTC,,2026-02-10 07:38:20 UTC,2026-02-13 19:06:20 UTC,1
68135,54494,Complete,M,2023-09-27 06:17:39 UTC,,2023-09-29 17:37:39 UTC,2023-10-01 07:39:39 UTC,1
68141,54497,Complete,M,2026-02-07 04:58:29 UTC,,2026-02-08 04:04:29 UTC,2026-02-13 03:42:29 UTC,1
68151,54506,Complete,M,2024-03-02 23:00:02 UTC,,2024-03-05 16:10:02 UTC,2024-03-10 12:30:02 UTC,1
68156,54509,Complete,M,2025-07-26 01:06:19 UTC,,2025-07-27 11:23:19 UTC,2025-07-29 15:40:19 UTC,1
68157,54510,Complete,M,2022-02-20 20:08:35 UTC,,2022-02-23 04:50:35 UTC,2022-02-27 03:40:35 UTC,1
68159,54512,Complete,M,2026-03-13 14:11:34.639053 UTC,,2026-03-16 06:05:34.639053 UTC,2026-03-19 19:56:34.639053 UTC,1
68160,54512,Complete,M,2026-03-13 12:53:32.639053 UTC,,2026-03-16 01:31:32.639053 UTC,2026-03-20 00:16:32.639053 UTC,4
68162,54513,Complete,M,2022-11-14 20:36:28 UTC,,2022-11-17 06:09:28 UTC,2022-11-18 03:14:28 UTC,1
68164,54516,Complete,M,2025-08-02 09:58:34 UTC,,2025-08-03 11:37:34 UTC,2025-08-06 21:50:34 UTC,1
68169,54518,Complete,M,2025-07-18 09:07:58 UTC,,2025-07-18 12:20:58 UTC,2025-07-22 16:25:58 UTC,1
68183,54527,Complete,M,2025-09-26 11:18:47 UTC,,2025-09-26 19:54:47 UTC,2025-09-30 18:08:47 UTC,1
68184,54527,Complete,M,2026-02-07 11:37:42 UTC,,2026-02-07 14:57:42 UTC,2026-02-12 06:30:42 UTC,1
68185,54528,Complete,M,2025-09-23 19:22:53 UTC,,2025-09-24 17:48:53 UTC,2025-09-27 18:40:53 UTC,1
68196,54541,Complete,M,2023-12-01 21:04:03 UTC,,2023-12-02 22:37:03 UTC,2023-12-05 22:46:03 UTC,1
68213,54553,Complete,M,2025-12-20 04:20:16 UTC,,2025-12-20 20:13:16 UTC,2025-12-24 05:43:16 UTC,2
68215,54556,Complete,M,2024-10-22 14:58:53 UTC,,2024-10-25 11:19:53 UTC,2024-10-28 05:28:53 UTC,1
68219,54559,Complete,M,2024-09-30 09:55:04 UTC,,2024-10-02 12:15:04 UTC,2024-10-06 16:42:04 UTC,1
68225,54568,Complete,M,2021-07-10 13:10:46 UTC,,2021-07-12 06:55:46 UTC,2021-07-15 13:12:46 UTC,1
68232,54574,Complete,M,2021-04-12 15:39:31 UTC,,2021-04-13 05:02:31 UTC,2021-04-16 01:19:31 UTC,1
68247,54586,Complete,M,2024-11-28 18:35:37 UTC,,2024-12-01 13:46:37 UTC,2024-12-04 11:42:37 UTC,2
68252,54588,Complete,M,2020-11-15 21:47:50 UTC,,2020-11-16 17:35:50 UTC,2020-11-19 00:28:50 UTC,1
68254,54588,Complete,M,2021-02-07 01:44:43 UTC,,2021-02-10 00:20:43 UTC,2021-02-12 08:26:43 UTC,2
68309,54630,Complete,M,2024-04-22 17:36:39 UTC,,2024-04-25 06:55:39 UTC,2024-04-29 15:45:39 UTC,1
68336,54648,Complete,M,2025-03-19 06:15:30 UTC,,2025-03-21 02:36:30 UTC,2025-03-24 11:29:30 UTC,3
68339,54652,Complete,M,2026-01-06 15:05:29 UTC,,2026-01-09 09:26:29 UTC,2026-01-12 18:59:29 UTC,1
68345,54655,Complete,M,2024-02-22 08:55:58 UTC,,2024-02-23 00:10:58 UTC,2024-02-23 06:20:58 UTC,1
68346,54655,Complete,M,2023-01-06 22:21:45 UTC,,2023-01-09 13:45:45 UTC,2023-01-10 23:19:45 UTC,1
68359,54663,Complete,M,2025-10-22 14:41:50 UTC,,2025-10-23 07:54:50 UTC,2025-10-28 05:45:50 UTC,1
68360,54664,Complete,M,2026-01-09 13:03:59 UTC,,2026-01-10 21:09:59 UTC,2026-01-13 13:29:59 UTC,1
68361,54665,Complete,M,2023-12-04 00:01:48 UTC,,2023-12-06 15:18:48 UTC,2023-12-10 07:41:48 UTC,1
68362,54665,Complete,M,2024-06-28 05:36:35 UTC,,2024-06-28 12:50:35 UTC,2024-06-30 21:48:35 UTC,1
68368,54669,Complete,M,2026-02-26 17:38:22 UTC,,2026-02-28 21:41:22 UTC,2026-03-01 18:32:22 UTC,1
68373,54672,Complete,M,2023-03-13 17:32:07 UTC,,2023-03-15 08:56:07 UTC,2023-03-16 00:36:07 UTC,1
68377,54674,Complete,M,2026-01-07 00:16:04 UTC,,2026-01-08 00:44:04 UTC,2026-01-08 17:09:04 UTC,2
68378,54674,Complete,M,2026-02-25 04:09:16 UTC,,2026-02-26 14:31:16 UTC,2026-03-02 18:21:16 UTC,3
68380,54675,Complete,M,2024-08-23 23:21:53 UTC,,2024-08-25 20:29:53 UTC,2024-08-29 17:34:53 UTC,2
68394,54688,Complete,M,2026-02-26 04:41:12 UTC,,2026-03-01 02:09:12 UTC,2026-03-05 00:06:12 UTC,1
68410,54699,Complete,M,2022-10-15 05:39:30 UTC,,2022-10-17 12:29:30 UTC,2022-10-22 02:33:30 UTC,1
68413,54704,Complete,M,2021-07-21 06:56:50 UTC,,2021-07-23 06:09:50 UTC,2021-07-24 04:47:50 UTC,2
68425,54711,Complete,M,2024-07-22 08:55:05 UTC,,2024-07-23 17:24:05 UTC,2024-07-24 22:42:05 UTC,3
68427,54715,Complete,M,2025-09-29 12:53:39 UTC,,2025-09-30 10:48:39 UTC,2025-10-02 10:59:39 UTC,1
68436,54722,Complete,M,2026-03-12 08:26:38 UTC,,2026-03-12 10:19:38 UTC,2026-03-16 20:26:38 UTC,1
68439,54724,Complete,M,2026-03-04 02:29:24 UTC,,2026-03-04 08:07:24 UTC,2026-03-04 18:11:24 UTC,1
68440,54725,Complete,M,2019-10-09 20:54:06 UTC,,2019-10-11 07:07:06 UTC,2019-10-14 20:42:06 UTC,1
68442,54726,Complete,M,2026-02-14 01:15:04 UTC,,2026-02-15 16:16:04 UTC,2026-02-16 07:53:04 UTC,1
68444,54727,Complete,M,2023-07-31 18:26:47 UTC,,2023-08-03 00:26:47 UTC,2023-08-07 02:19:47 UTC,1
68451,54735,Complete,M,2025-07-27 13:25:42 UTC,,2025-07-29 10:23:42 UTC,2025-08-02 15:37:42 UTC,1
68462,54743,Complete,M,2025-12-16 12:44:16 UTC,,2025-12-16 17:43:16 UTC,2025-12-21 07:51:16 UTC,4
68463,54743,Complete,M,2025-01-08 00:07:04 UTC,,2025-01-10 18:49:04 UTC,2025-01-13 21:27:04 UTC,3
68474,54749,Complete,M,2025-10-04 06:48:03 UTC,,2025-10-07 00:02:03 UTC,2025-10-08 13:18:03 UTC,1
68484,54756,Complete,M,2024-10-04 09:17:28 UTC,,2024-10-06 14:53:28 UTC,2024-10-08 18:06:28 UTC,2
68485,54757,Complete,M,2025-10-17 05:18:06 UTC,,2025-10-20 01:12:06 UTC,2025-10-23 12:21:06 UTC,1
68503,54774,Complete,M,2026-03-12 19:52:12.883211 UTC,,2026-03-15 12:24:12.883211 UTC,2026-03-20 07:35:12.883211 UTC,1
68504,54774,Complete,M,2026-03-11 09:42:40.883211 UTC,,2026-03-13 01:09:40.883211 UTC,2026-03-14 22:23:40.883211 UTC,1
68505,54775,Complete,M,2025-05-07 04:29:36 UTC,,2025-05-09 00:10:36 UTC,2025-05-12 09:07:36 UTC,1
68518,54783,Complete,M,2023-11-12 09:18:40 UTC,,2023-11-14 00:09:40 UTC,2023-11-15 11:10:40 UTC,1
68523,54788,Complete,M,2026-01-19 13:34:20 UTC,,2026-01-21 13:51:20 UTC,2026-01-25 17:08:20 UTC,1
68530,54792,Complete,M,2026-02-06 01:57:26 UTC,,2026-02-08 23:09:26 UTC,2026-02-11 13:46:26 UTC,4
68533,54794,Complete,M,2024-09-07 06:24:23 UTC,,2024-09-08 00:04:23 UTC,2024-09-11 04:47:23 UTC,2
68542,54801,Complete,M,2023-04-30 03:34:27 UTC,,2023-05-02 18:47:27 UTC,2023-05-07 03:31:27 UTC,1
68553,54807,Complete,M,2024-02-26 18:44:07 UTC,,2024-02-26 19:27:07 UTC,2024-03-01 10:20:07 UTC,1
68554,54808,Complete,M,2024-08-23 02:05:48 UTC,,2024-08-23 10:45:48 UTC,2024-08-23 16:23:48 UTC,1
68561,54814,Complete,M,2025-06-14 10:58:12 UTC,,2025-06-17 07:57:12 UTC,2025-06-17 15:07:12 UTC,2
68570,54819,Complete,M,2023-12-22 01:39:09 UTC,,2023-12-23 20:34:09 UTC,2023-12-25 05:10:09 UTC,1
68579,54829,Complete,M,2026-03-09 00:46:13 UTC,,2026-03-09 09:22:13 UTC,2026-03-12 14:28:13 UTC,4
68581,54831,Complete,M,2025-02-12 00:23:57 UTC,,2025-02-14 03:42:57 UTC,2025-02-15 16:28:57 UTC,1
68600,54846,Complete,M,2023-07-25 03:45:32 UTC,,2023-07-27 00:45:32 UTC,2023-07-27 17:51:32 UTC,3
68606,54852,Complete,M,2025-07-28 09:34:06 UTC,,2025-07-30 16:42:06 UTC,2025-08-01 10:07:06 UTC,2
68607,54855,Complete,M,2022-05-25 16:48:18 UTC,,2022-05-26 14:19:18 UTC,2022-05-29 12:36:18 UTC,1
68613,54861,Complete,M,2025-07-25 07:41:35 UTC,,2025-07-28 04:56:35 UTC,2025-07-29 02:10:35 UTC,2
68618,54871,Complete,M,2025-12-28 15:31:09 UTC,,2025-12-29 16:36:09 UTC,2025-12-30 07:29:09 UTC,1
68622,54872,Complete,M,2025-08-10 23:11:28 UTC,,2025-08-12 10:11:28 UTC,2025-08-14 08:53:28 UTC,1
68629,54880,Complete,M,2024-12-19 16:56:43 UTC,,2024-12-22 07:02:43 UTC,2024-12-26 23:56:43 UTC,1
68630,54881,Complete,M,2023-01-10 11:55:11 UTC,,2023-01-13 07:37:11 UTC,2023-01-14 11:22:11 UTC,1
68633,54882,Complete,M,2022-12-02 14:37:58 UTC,,2022-12-04 05:41:58 UTC,2022-12-07 12:00:58 UTC,1
68642,54889,Complete,M,2024-12-05 14:29:10 UTC,,2024-12-06 03:43:10 UTC,2024-12-08 18:16:10 UTC,1
68645,54891,Complete,M,2025-01-01 20:56:25 UTC,,2025-01-03 22:19:25 UTC,2025-01-08 12:04:25 UTC,4
68662,54908,Complete,M,2024-12-31 11:18:26 UTC,,2024-12-31 23:57:26 UTC,2025-01-03 23:44:26 UTC,1
68669,54910,Complete,M,2023-05-20 09:33:26 UTC,,2023-05-22 21:57:26 UTC,2023-05-25 13:15:26 UTC,1
68671,54912,Complete,M,2025-05-21 14:30:12 UTC,,2025-05-21 18:36:12 UTC,2025-05-26 12:49:12 UTC,1
68699,54935,Complete,M,2024-12-22 08:55:02 UTC,,2024-12-22 11:49:02 UTC,2024-12-25 21:54:02 UTC,1
68703,54940,Complete,M,2021-08-25 17:26:28 UTC,,2021-08-25 22:59:28 UTC,2021-08-30 12:11:28 UTC,2
68704,54940,Complete,M,2020-01-29 01:45:10 UTC,,2020-01-30 09:09:10 UTC,2020-02-03 12:03:10 UTC,1
68705,54941,Complete,M,2024-11-05 21:05:28 UTC,,2024-11-08 05:47:28 UTC,2024-11-08 21:37:28 UTC,1
68708,54944,Complete,M,2022-08-10 07:00:07 UTC,,2022-08-12 15:54:07 UTC,2022-08-14 23:14:07 UTC,3
68720,54952,Complete,M,2023-09-22 12:55:39 UTC,,2023-09-22 15:12:39 UTC,2023-09-24 02:35:39 UTC,2
68722,54954,Complete,M,2020-07-15 01:28:53 UTC,,2020-07-16 15:19:53 UTC,2020-07-17 20:01:53 UTC,3
68724,54955,Complete,M,2024-06-12 01:47:48 UTC,,2024-06-13 02:19:48 UTC,2024-06-14 20:46:48 UTC,1
68726,54956,Complete,M,2026-03-13 17:53:27.538502 UTC,,2026-03-15 18:07:27.538502 UTC,2026-03-16 09:06:27.538502 UTC,1
68727,54956,Complete,M,2026-03-13 06:01:00.538502 UTC,,2026-03-13 07:06:00.538502 UTC,2026-03-14 21:35:00.538502 UTC,2
68733,54961,Complete,M,2021-12-09 00:09:19 UTC,,2021-12-10 05:27:19 UTC,2021-12-12 18:44:19 UTC,2
68740,54965,Complete,M,2025-07-20 18:44:26 UTC,,2025-07-22 00:00:26 UTC,2025-07-26 18:43:26 UTC,1
68744,54968,Complete,M,2025-06-28 19:24:25 UTC,,2025-07-01 08:49:25 UTC,2025-07-02 06:54:25 UTC,1
68760,54977,Complete,M,2021-10-05 14:37:44 UTC,,2021-10-05 21:17:44 UTC,2021-10-07 17:41:44 UTC,4
68764,54980,Complete,M,2023-02-07 18:59:43 UTC,,2023-02-09 11:20:43 UTC,2023-02-12 23:39:43 UTC,3
68777,54991,Complete,M,2025-12-20 15:38:23 UTC,,2025-12-22 13:25:23 UTC,2025-12-25 00:34:23 UTC,1
68779,54993,Complete,M,2026-03-11 18:05:12 UTC,,2026-03-12 12:56:12 UTC,2026-03-16 09:39:12 UTC,1
68827,55028,Complete,M,2022-04-26 01:36:51 UTC,,2022-04-26 05:10:51 UTC,2022-04-28 02:33:51 UTC,1
68830,55032,Complete,M,2022-10-22 01:16:23 UTC,,2022-10-22 05:25:23 UTC,2022-10-22 10:04:23 UTC,1
68832,55034,Complete,M,2026-03-12 13:09:04 UTC,,2026-03-14 15:50:04 UTC,2026-03-18 06:35:04 UTC,2
68845,55051,Complete,M,2025-11-20 02:34:40 UTC,,2025-11-21 07:59:40 UTC,2025-11-21 14:05:40 UTC,1
68859,55060,Complete,M,2025-10-11 13:30:31 UTC,,2025-10-11 18:24:31 UTC,2025-10-12 09:57:31 UTC,3
68860,55060,Complete,M,2025-01-08 09:57:25 UTC,,2025-01-10 07:44:25 UTC,2025-01-13 07:20:25 UTC,2
68873,55081,Complete,M,2026-03-13 00:09:47.015392 UTC,,2026-03-14 00:55:47.015392 UTC,2026-03-16 07:52:47.015392 UTC,1
68903,55103,Complete,M,2025-12-05 22:23:39 UTC,,2025-12-07 01:51:39 UTC,2025-12-09 04:53:39 UTC,1
68910,55107,Complete,M,2024-12-30 12:56:08 UTC,,2024-12-31 05:32:08 UTC,2025-01-03 03:09:08 UTC,3
68913,55110,Complete,M,2026-03-04 20:02:35 UTC,,2026-03-07 19:25:35 UTC,2026-03-12 09:45:35 UTC,2
68914,55110,Complete,M,2026-02-04 20:09:31 UTC,,2026-02-07 13:46:31 UTC,2026-02-09 14:50:31 UTC,2
68920,55115,Complete,M,2026-02-25 08:04:28 UTC,,2026-02-25 20:55:28 UTC,2026-02-28 13:14:28 UTC,3
68938,55130,Complete,M,2025-12-08 01:38:42 UTC,,2025-12-10 16:08:42 UTC,2025-12-12 08:21:42 UTC,4
68939,55130,Complete,M,2025-09-24 17:01:59 UTC,,2025-09-27 06:54:59 UTC,2025-09-28 08:02:59 UTC,1
68950,55140,Complete,M,2020-02-18 14:55:03 UTC,,2020-02-18 19:33:03 UTC,2020-02-21 04:52:03 UTC,2
68966,55150,Complete,M,2024-04-26 01:21:33 UTC,,2024-04-26 23:34:33 UTC,2024-04-28 02:06:33 UTC,1
68968,55151,Complete,M,2023-10-04 16:41:19 UTC,,2023-10-05 02:56:19 UTC,2023-10-06 20:00:19 UTC,1
68969,55153,Complete,M,2023-05-06 02:59:31 UTC,,2023-05-06 16:31:31 UTC,2023-05-08 12:13:31 UTC,2
68971,55155,Complete,M,2023-08-17 05:50:47 UTC,,2023-08-19 07:48:47 UTC,2023-08-20 21:45:47 UTC,2
68974,55158,Complete,M,2025-01-22 18:04:37 UTC,,2025-01-24 09:26:37 UTC,2025-01-27 01:40:37 UTC,1
68976,55159,Complete,M,2021-09-29 07:03:43 UTC,,2021-10-01 03:00:43 UTC,2021-10-05 03:01:43 UTC,1
68981,55163,Complete,M,2024-11-06 23:18:18 UTC,,2024-11-08 05:00:18 UTC,2024-11-11 14:18:18 UTC,1
68995,55171,Complete,M,2025-03-13 05:43:55 UTC,,2025-03-14 15:26:55 UTC,2025-03-14 16:04:55 UTC,4
69010,55183,Complete,M,2020-10-19 09:56:12 UTC,,2020-10-22 04:38:12 UTC,2020-10-27 03:45:12 UTC,2
69011,55184,Complete,M,2024-07-22 10:28:18 UTC,,2024-07-22 21:57:18 UTC,2024-07-23 08:26:18 UTC,1
69014,55187,Complete,M,2024-04-25 08:37:36 UTC,,2024-04-25 19:41:36 UTC,2024-04-27 06:23:36 UTC,1
69018,55192,Complete,M,2024-08-18 20:23:40 UTC,,2024-08-19 06:54:40 UTC,2024-08-20 07:22:40 UTC,2
69025,55196,Complete,M,2025-04-12 02:43:59 UTC,,2025-04-13 06:24:59 UTC,2025-04-17 12:44:59 UTC,1
69037,55203,Complete,M,2025-10-05 08:28:25 UTC,,2025-10-07 22:16:25 UTC,2025-10-10 08:47:25 UTC,3
69042,55205,Complete,M,2025-12-20 02:08:41 UTC,,2025-12-21 06:17:41 UTC,2025-12-23 16:11:41 UTC,1
69043,55206,Complete,M,2026-03-01 04:22:52 UTC,,2026-03-03 19:45:52 UTC,2026-03-04 13:08:52 UTC,1
69048,55209,Complete,M,2024-09-03 05:04:03 UTC,,2024-09-04 20:26:03 UTC,2024-09-06 14:36:03 UTC,1
69078,55228,Complete,M,2025-07-03 23:51:26 UTC,,2025-07-06 07:38:26 UTC,2025-07-09 20:31:26 UTC,4
69095,55238,Complete,M,2024-11-09 13:31:34 UTC,,2024-11-12 06:37:34 UTC,2024-11-13 01:34:34 UTC,1
69096,55238,Complete,M,2021-12-23 22:40:21 UTC,,2021-12-26 15:54:21 UTC,2021-12-29 23:47:21 UTC,3
69105,55248,Complete,M,2022-11-20 22:59:53 UTC,,2022-11-22 04:54:53 UTC,2022-11-25 21:15:53 UTC,2
69106,55253,Complete,M,2025-06-01 05:10:37 UTC,,2025-06-01 16:46:37 UTC,2025-06-02 17:28:37 UTC,2
69107,55254,Complete,M,2020-11-15 15:10:09 UTC,,2020-11-15 16:11:09 UTC,2020-11-18 10:36:09 UTC,1
69109,55254,Complete,M,2023-10-03 04:07:54 UTC,,2023-10-03 18:09:54 UTC,2023-10-03 23:45:54 UTC,1
69117,55258,Complete,M,2023-08-28 17:18:34 UTC,,2023-08-29 18:24:34 UTC,2023-09-01 11:50:34 UTC,3
69125,55266,Complete,M,2026-01-11 21:01:41 UTC,,2026-01-11 23:33:41 UTC,2026-01-13 18:57:41 UTC,2
69134,55275,Complete,M,2026-01-19 03:20:59 UTC,,2026-01-21 11:40:59 UTC,2026-01-22 05:36:59 UTC,4
69142,55283,Complete,M,2025-02-17 15:18:47 UTC,,2025-02-17 18:54:47 UTC,2025-02-18 19:58:47 UTC,1
69147,55284,Complete,M,2025-11-04 22:01:13 UTC,,2025-11-07 19:46:13 UTC,2025-11-10 11:55:13 UTC,1
69153,55289,Complete,M,2025-02-10 00:41:00 UTC,,2025-02-10 22:10:00 UTC,2025-02-15 02:30:00 UTC,1
69157,55291,Complete,M,2024-03-10 21:48:04 UTC,,2024-03-12 05:29:04 UTC,2024-03-15 02:05:04 UTC,1
69169,55298,Complete,M,2025-07-25 22:16:26 UTC,,2025-07-27 11:00:26 UTC,2025-07-30 06:13:26 UTC,2
69171,55300,Complete,M,2023-12-07 02:44:10 UTC,,2023-12-09 22:12:10 UTC,2023-12-12 07:26:10 UTC,1
69178,55303,Complete,M,2025-07-23 21:06:22 UTC,,2025-07-24 01:28:22 UTC,2025-07-27 19:37:22 UTC,1
